"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","2013","2016","2020","2060","2068","2070","2090","2105","2110","2122","2158","2164","2170","2180","2230","2261","2282","6013","6053","6081","13063","30101","32003","34001","34015","35001","36029","39095","41007","41017","41051","42101","48029","49005","49035","49049","51700","53027","53033","53053","53057","53061","53063","53073"
"1",2020-05-09,2020,5.6767225248,190,3.60807442396895,NA,NA,NA,NA,NA,NA,0.5386769568,NA,0,1.286607168,NA,NA,3.8514384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2020-05-20,2020,6.5182163566,202,3.71196643040244,NA,NA,NA,NA,NA,NA,0.5471894437,NA,0.163043496,1.435099656,NA,NA,4.36395519,0.0089285709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2020-05-27,2020,7.5246889794,203,3.73037241039911,NA,NA,NA,NA,NA,NA,0.4374560733,NA,0.1739130411,1.761066175,NA,NA,5.15225369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2020-05-28,2020,8.4581809077,207,3.75050111616307,NA,NA,NA,NA,NA,NA,0.4901007406,NA,0.2292263648,2.3393104,NA,NA,5.37150602,0.0280373823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2020-05-30,2020,9.6981487093,210,3.67494092988361,NA,NA,NA,NA,NA,NA,0.899650363,NA,0.0967741863,3.68279136,NA,NA,5.0189328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2020-06-05,2020,14.3515036744,260,3.80218541159719,NA,NA,NA,NA,NA,NA,0.7743607674,NA,0.335755827,5.171930082,NA,NA,7.91639578,0.153061218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2020-06-06,2020,15.1889522861,262,3.72927639415681,NA,NA,NA,NA,NA,NA,0.6535433031,NA,0.150455943,7.16415748,NA,NA,7.22079556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2020-06-04,2122,8.23911996856,61,3.91129193823979,NA,NA,6.198917498,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49173554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54846693056,NA,NA,NA,NA,NA
"9",2020-06-05,2122,14.725941966,66,3.94223251098642,NA,NA,13.79070264,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935239326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",2020-06-08,2122,6.7183633566,81,3.78458395685084,NA,NA,5.181220836,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3408284016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.196314119,NA,NA,NA,NA,NA
"11",2020-06-09,2122,7.805776258,83,3.84893485291445,NA,NA,5.580695476,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.380038392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84504239,NA,NA,NA,NA,NA
"12",2020-05-09,2261,1.393949659,NA,3.04752922952508,NA,NA,1.013278208,NA,NA,NA,0.198459963,NA,NA,0.049107146,NA,NA,0.133104342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2020-05-04,2122,1.4721248384,21,3.60509836878916,NA,NA,1.3526217465,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109602102,0.0099009899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",2020-05-07,2122,2.590092523,21,3.72239142356774,NA,NA,2.281687232,NA,NA,NA,0.195517233,NA,NA,NA,NA,NA,0.112888058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2020-05-10,2122,3.222113104,22,3.57037236857946,NA,NA,3.02970732,NA,NA,NA,NA,NA,0.035952066,NA,NA,NA,0.156453718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",2020-05-12,2122,1.88271176,22,3.67654127465912,NA,NA,1.77847106,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1042407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",2020-05-20,2013,0.020967398,NA,3.11593629964738,NA,NA,0.020967398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2020-05-27,2013,0.11941646,NA,1.73301797899238,NA,NA,0.020973148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098443312,NA,NA,NA,NA,NA
"19",2020-05-28,2013,0.021362193,NA,0.953483682695198,NA,NA,0.021362193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2020-05-30,2013,0.0235347,NA,0.904996140205703,NA,NA,0.0235347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2020-06-02,2013,0.070047171,NA,0.817875247997993,NA,NA,0.025163136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044884035,NA,NA,NA,NA
"22",2020-06-06,2013,0.05679453476,NA,0.76932686256677,NA,NA,0.029554386,NA,NA,NA,NA,NA,NA,0.02724014876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2020-05-05,2060,0.019200966,NA,2.44526587453061,NA,NA,0.019200966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2020-05-08,2060,0.17160504778,NA,1.99662201448195,NA,NA,0.01978337,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0045035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085674312,NA,0.06164386578,NA,NA,NA
"25",2020-05-12,2060,0.04425974,NA,3.21472336141483,NA,NA,0.03952152,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00473822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2020-05-13,2060,0.0353799142,NA,2.44888189005228,NA,NA,0.01976285,NA,NA,NA,NA,NA,NA,0.010945264,NA,NA,0.0046718002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2020-05-19,2060,0.041735841,NA,2.75837824624911,NA,NA,0.041735841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2020-05-20,2060,0.020967398,NA,0.854435790714333,NA,NA,0.020967398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2020-05-22,2060,0.34091929981,NA,3.34397864292972,NA,NA,0.06397138202,NA,NA,NA,NA,NA,NA,0.009716592,NA,NA,0.00891340779,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065240361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193077557,NA,NA,NA,NA,NA
"30",2020-05-23,2060,0.12491308424,NA,3.62706986223121,NA,NA,0.048325268,NA,NA,NA,NA,NA,NA,0.00930955224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067278264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2020-05-26,2060,0.04243309,NA,3.77096861756073,NA,NA,0.04243309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2020-05-27,2060,0.093791204,NA,3.62263324317929,NA,NA,0.020973148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072818056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2020-05-28,2060,0.264439976636,NA,3.49713911304425,NA,NA,0.021362193,NA,NA,NA,0.02882946983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072763313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098747815,0.042737185806,NA,NA,NA,NA
"34",2020-05-29,2060,0.12688722277,NA,3.64490045517986,NA,NA,0.043433126,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00998915277,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073464944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2020-05-30,2060,0.173942915772,NA,3.65900978758925,NA,NA,0.0706041021,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01549053648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087848277192,NA,NA
"36",2020-05-31,2060,0.112406881,NA,3.74585471332968,NA,NA,0.024668325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087738556,NA,NA
"37",2020-06-01,2060,0.147130234,NA,2.52895194730146,NA,NA,0.047342148,NA,NA,NA,NA,NA,NA,0.02196263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077825456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2020-06-02,2060,0.33220089448,NA,3.77056773059052,NA,NA,0.100652301,NA,NA,NA,NA,NA,NA,0.04855276348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078947284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104048546,NA,NA,NA,NA,NA
"39",2020-06-03,2060,0.1105794705,NA,3.34992052966574,NA,NA,0.1029335025,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007645968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2020-06-04,2060,0.23291205108,NA,3.7009108116346,NA,NA,0.12968453108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10322752,NA,NA,NA,NA,NA
"41",2020-06-05,2060,0.409863421816,NA,3.34965663051065,NA,NA,0.0798688774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037077588,NA,0.084829439211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208087517205,NA,NA,NA,NA,NA
"42",2020-06-06,2060,0.522777708159,NA,3.75467144826313,NA,NA,0.059108772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339970070159,NA,0.072466282,NA,NA,0.051232584
"43",2020-06-07,2060,0.029515376,NA,1.28628312811313,NA,NA,0.029515376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2020-06-08,2060,0.095844627,NA,2.40770660931914,NA,NA,0.087323931,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008520696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2020-06-09,2060,0.09326673881,NA,3.10092352747458,NA,NA,0.088116295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00515044381,NA,NA,NA,NA,NA,NA
"46",2020-06-10,2060,0.29259997692,NA,2.58767519888599,NA,NA,0.06044925892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019379835,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.212770883,NA,NA,NA,NA,NA
"47",2020-06-11,2060,0.23779911396,NA,2.79675019561037,NA,NA,0.12259254696,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008727612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106478955,NA,NA,NA,NA,NA
"48",2020-06-12,2060,0.26550891499,NA,2.41848622900945,NA,NA,0.22146315499,NA,NA,NA,NA,NA,NA,0.0353482,NA,NA,0.00869756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2020-04-22,2068,0.3500111396,NA,2.16909020297035,NA,NA,0.0684491216,NA,NA,NA,0.267214818,NA,NA,NA,NA,NA,0.0143472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2020-04-23,2068,0.43265814702,NA,2.31849980723783,NA,NA,0.06860764962,NA,NA,NA,0.3448979976,NA,NA,NA,NA,NA,0.0191524998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2020-04-24,2068,0.42431374348,NA,3.18972435016439,NA,NA,0.10157947128,NA,NA,NA,0.2907488922,NA,NA,NA,NA,NA,0.03198538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2020-04-25,2068,0.395471983,NA,2.90768082487199,NA,NA,0.0350878,NA,NA,NA,0.319999992,NA,NA,0.009259251,NA,NA,0.03112494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2020-04-26,2068,0.6109725311,NA,2.38464050918627,NA,NA,0.250490976,NA,NA,NA,0.3016313931,NA,NA,NA,NA,NA,0.058850162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2020-04-27,2068,0.32412285238,NA,2.28772092996881,NA,NA,0.034726481,NA,NA,NA,0.2452570089,NA,NA,0.00984965738,NA,NA,0.0342897051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2020-04-28,2068,0.33789849942,NA,2.33529575362311,NA,NA,0.01752408,NA,NA,NA,0.305661672,NA,NA,NA,NA,NA,0.01471274742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2020-04-30,2068,0.26447907881,NA,2.14413149393038,NA,NA,0.0181517,NA,NA,NA,0.21709632,NA,NA,0.00959112381,NA,NA,0.019639935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2020-05-01,2068,0.682520124,NA,2.95352894268163,NA,NA,0.037443108,NA,NA,NA,0.622462816,NA,NA,NA,NA,NA,0.0226142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2020-05-02,2068,0.91665911108,NA,3.15583746371073,NA,NA,0.11846847838,NA,NA,NA,0.7679072727,NA,NA,NA,NA,NA,0.03028336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2020-05-03,2068,0.556360513,NA,2.10458606508009,NA,NA,0.120474024,NA,NA,NA,0.404566569,NA,NA,NA,NA,NA,0.03131992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2020-05-04,2068,0.52221413055,NA,2.20177804799278,NA,NA,0.11593893945,NA,NA,NA,0.3089459151,NA,NA,0.021084336,NA,NA,0.07624494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",2020-05-05,2068,0.23563354614,NA,3.14938618802569,NA,NA,0.05760289614,NA,NA,NA,0.16869141,NA,NA,NA,NA,NA,0.00933924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2020-05-06,2068,0.46588369976,NA,2.3456484740307,NA,NA,0.11564773386,NA,NA,NA,0.3080912679,NA,NA,NA,NA,NA,0.042144698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2020-05-07,2068,0.48411545433,NA,2.62650201650045,NA,NA,0.07867893913,NA,NA,NA,0.3631034952,NA,NA,NA,NA,NA,0.04233302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",2020-05-09,2068,1.171684915,NA,3.20951730703523,NA,NA,0.24814969,NA,NA,NA,0.850542525,NA,NA,NA,NA,NA,0.0729927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2020-05-10,2068,0.9952724418,NA,3.22304007756407,NA,NA,0.1452599438,NA,NA,NA,0.82828282,NA,NA,NA,NA,NA,0.021729678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",2020-05-11,2068,0.3692057557,NA,2.18751347197268,NA,NA,0.0602282919,NA,NA,NA,0.2573221418,NA,NA,NA,NA,NA,0.051655322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2020-05-12,2068,0.3876320641,NA,2.85019524851813,NA,NA,0.0790432281,NA,NA,NA,0.262540056,NA,NA,0.02235772,NA,NA,0.02369106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2020-05-13,2068,0.3083360839,NA,2.87034814526984,NA,NA,0.0790514019,NA,NA,NA,0.1996521978,NA,NA,0.010945264,NA,NA,0.0186872202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2020-05-14,2068,0.6530059123,NA,3.23412098141804,NA,NA,0.0790677419,NA,NA,NA,0.5417246524,NA,NA,NA,NA,NA,0.032213518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2020-05-15,2068,0.8465321185,NA,3.09510517839707,NA,NA,0.1017320811,NA,NA,NA,0.7142856574,NA,NA,NA,NA,NA,0.03051438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2020-05-16,2068,1.220089816,NA,2.98067150162147,NA,NA,0.13060944,NA,NA,NA,1.023172876,NA,NA,NA,NA,NA,0.0663075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2020-05-17,2068,0.99567201565,NA,2.30372301460243,NA,NA,0.17346829305,NA,NA,NA,0.7533569026,NA,NA,NA,NA,NA,0.06884682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2020-05-18,2068,0.9942285712,NA,3.12498575462753,NA,NA,0.227586255,NA,NA,NA,0.7115585342,NA,NA,NA,NA,NA,0.055083782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2020-05-19,2068,0.84100462121,NA,2.70500621593887,NA,NA,0.14607554601,NA,NA,NA,0.6255567323,NA,0,NA,NA,NA,0.0693723429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2020-05-20,2068,0.79480205478,NA,3.11761774977215,NA,NA,0.18870657998,NA,NA,NA,0.5471894437,NA,NA,NA,NA,NA,0.0589060311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2020-05-21,2068,1.04055311504,NA,3.26384759512294,NA,NA,0.16709742394,NA,NA,NA,0.8114525212,NA,NA,NA,NA,NA,0.0620031699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2020-05-22,2068,1.6777194589,NA,3.00795807825011,NA,NA,0.4051514,NA,NA,NA,1.178977235,NA,NA,NA,NA,NA,0.0935908239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2020-05-23,2068,2.4807084615,NA,3.56350498961408,NA,NA,0.7973683158,NA,NA,NA,1.507948565,NA,NA,NA,NA,NA,0.1753915807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2020-05-24,2068,1.8324373944,NA,3.17393874317811,NA,NA,0.512690342,NA,NA,NA,1.183045729,NA,NA,NA,NA,NA,0.1367013234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2020-05-25,2068,1.3525658385,NA,2.91007654456208,NA,NA,0.334917616,NA,NA,NA,0.894075419,NA,NA,0.0397930725,NA,NA,0.083779731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
