"23",2020-05-15,18167,NA,104,1.77618519,1.142577599,NA,0.707840265,0.217391296,NA,NA,NA,NA,NA,NA,1.01864178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7168946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.365006226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.677742955,NA,NA,NA,NA,NA,NA,30.4736247018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05494508,4.8735634,NA,NA,NA,NA,NA,5.970626,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.29022225,NA,NA,NA,NA,NA,2.15156696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2020-05-16,18167,NA,107,1.70390745,1.892443532,NA,1.019756848,0.274406344,NA,NA,NA,NA,NA,NA,1.227445968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.13728433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.613696476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679479041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33539408,4.20503601,NA,NA,NA,NA,NA,5.774271712,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.95687875,NA,NA,NA,NA,NA,2.10841992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0632528442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2020-05-17,18167,NA,114,1.41579279,NA,NA,0.513855892,0.24710424,NA,NA,NA,NA,NA,NA,1.12831857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6806861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.100000162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489692471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.234857825,4.21057035,NA,NA,NA,NA,NA,5.517826875,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.89330439,NA,NA,NA,NA,NA,1.83989832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2020-05-18,18167,NA,119,1.55379942,NA,NA,0.496937221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.93883932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.521775392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.55635542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.947054916,4.71572766,NA,NA,NA,NA,NA,5.837224875,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.86741828,NA,NA,NA,NA,NA,2.29143216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2020-05-19,18167,NA,120,1.49642424,NA,NA,0.506240251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5839472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7491857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591639856,NA,NA,NA,NA,NA,NA,31.2365156792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.924161049,5.5123674,NA,NA,NA,NA,NA,7.284553088,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.32772136,NA,NA,NA,NA,NA,2.27059528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2020-05-20,18167,NA,127,1.47045186,NA,NA,0.339352893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.34971179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.634882398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62425572,NA,NA,NA,NA,NA,NA,32.914221008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.944020364,4.9021276,NA,NA,NA,NA,NA,5.774942168,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.44721164,NA,NA,NA,NA,NA,2.56607154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2020-05-21,18167,NA,131,1.64672037,1.395773852,NA,0.669924827,0.23622047,NA,NA,NA,NA,NA,NA,0.80578512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.71181952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.327779996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645440472,NA,NA,NA,NA,NA,NA,34.2899350768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.313275411,5.12752737,NA,NA,NA,NA,NA,6.788813856,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5018355,NA,NA,NA,NA,NA,2.66842116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12933450842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17161227473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2020-05-22,18167,NA,132,1.7640863,1.829435995,NA,0.723042848,0.3058104,NA,NA,NA,NA,NA,NA,0.853350255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.17477844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.448934332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653357496,NA,NA,NA,NA,NA,NA,39.387305472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.272062728,4.6118121,NA,NA,NA,NA,NA,8.33447076,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.58687462,NA,NA,NA,NA,NA,2.82506805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2020-05-23,18167,NA,136,1.7929953,3.740458022,NA,0.669139471,0.46337817,NA,NA,NA,NA,NA,NA,1.772554095,NA,NA,NA,NA,0.744462459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.03675688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.585805334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78562535,NA,NA,NA,NA,NA,NA,45.1216730556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23711336,3.46528392,NA,NA,NA,NA,NA,6.670517052,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.56738554,NA,NA,NA,NA,NA,2.51057898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2020-05-24,18167,NA,142,1.7527473,2.20892437,NA,0.628086415,0.32860342,NA,NA,NA,NA,NA,NA,1.091644245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1327528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.869710723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5257009,NA,NA,NA,NA,NA,NA,34.812994983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.330353158,3.01337673,NA,NA,NA,NA,NA,4.8557984,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.277136,NA,NA,NA,NA,NA,2.5769669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2020-05-25,18167,NA,148,1.6123596,NA,NA,0.573180058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.42380434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.345069898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.017140101,3.74728263,NA,NA,NA,NA,NA,5.572540878,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.27898208,NA,NA,NA,NA,NA,2.4604142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2020-05-26,18167,NA,148,1.9419774,NA,NA,0.629290596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9399543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.118663735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.685296924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.711479454,5.90254245,NA,NA,NA,NA,NA,8.320075752,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.58436192,NA,NA,NA,NA,NA,3.0639324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189889271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02167694541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2020-05-27,18167,NA,151,1.670429,1.719653173,NA,0.575435949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.11055688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.327805368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.563118842,NA,NA,NA,NA,NA,NA,34.7538619659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.374773714,5.28925606,NA,NA,NA,NA,NA,8.544359746,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.98990883,NA,NA,NA,NA,NA,3.29933626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57256388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2020-05-28,18167,NA,154,1.96672311,2.327408214,NA,0.646084329,0.27027028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.48769538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.169680692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63764558,NA,NA,NA,NA,NA,NA,33.974504952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.527599465,5.69788522,NA,NA,NA,NA,NA,7.87781344,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.34493368,NA,NA,NA,NA,NA,3.22492577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2020-05-29,18167,101.230214076,165,1.93947358,NA,NA,0.700222094,0.28393965,0.18565401,NA,NA,NA,NA,NA,1.079545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.51675175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.418777716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92279853,NA,NA,NA,NA,NA,NA,35.372371788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.594350236,4.44160374,NA,NA,NA,NA,NA,8.271887952,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.08978,NA,NA,NA,NA,NA,3.45183091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961226665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2020-05-30,18167,127.315465169136,169,2.2268565,NA,NA,0.921644724,0.38430747,0.19544452,NA,NA,NA,NA,NA,1.85825889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.29005876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.317542941,NA,NA,NA,15.626832447,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.003810756,NA,NA,NA,NA,NA,NA,45.9670574812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.641719002,3.9727149,NA,NA,NA,NA,NA,8.804961435,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7977009,NA,NA,NA,NA,NA,3.27231135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034243092936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2020-05-31,18167,50.909487234,170,1.71124459,NA,NA,0.445482873,NA,0.14409222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.39500602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.152739761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7235529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30030957,4.20311716,NA,NA,NA,NA,NA,5.3406129,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4076658,NA,NA,NA,NA,NA,3.01559676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07006668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2020-06-01,18167,66.242065969,170,2.17283957,NA,NA,0.563474373,NA,0.16206652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.70785213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.746651418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.780804555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.525475735,6.15439088,NA,NA,NA,NA,NA,7.337926538,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.46511592,NA,NA,NA,NA,NA,3.62546833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2020-06-02,18167,99.305066722246,172,1.91743112,NA,NA,0.614934096,NA,0.16678298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2127346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.663517825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72426942,NA,NA,NA,NA,NA,NA,36.2808016839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.627767816,5.10397356,NA,NA,NA,NA,NA,8.02627594,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.12927904,NA,NA,NA,NA,NA,3.23646202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600836621346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2020-06-03,18167,111.0984043818,176,1.92204298,NA,NA,0.62260128,NA,0.16972166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.377359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.651065575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808178016,NA,NA,NA,NA,NA,NA,44.3581978108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.817102154,5.31254548,NA,NA,NA,NA,NA,8.242968224,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.89620263,NA,NA,NA,NA,NA,3.16637882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.754040752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2020-06-04,18167,112.4826710737,179,1.96606344,NA,NA,0.6325616,NA,0.18585297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.82739405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.519118704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992173376,NA,NA,NA,NA,NA,NA,40.6061314617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72340424,5.86004496,NA,NA,NA,NA,NA,9.803039862,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.92532796,NA,NA,NA,NA,NA,3.44155845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2020-06-05,18167,110.888572368,183,2.00478223,NA,NA,0.631811499,NA,0.20338984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.65146455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.312994752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02979744,NA,NA,NA,NA,NA,NA,39.756039935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.633351738,5.08092156,NA,NA,NA,NA,NA,9.630302514,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.47706478,NA,NA,NA,NA,NA,3.47665153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
