"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","4001","4003","4005","4013","4015","4017","4025","6029","6037","6071","8001","8005","8013","8031","8033","8035","8041","8059","8067","8069","8083","8101","8113","8123","15007","20199","30033","30071","32009","35001","35005","35006","35009","35013","35015","35019","35025","35029","35031","35033","35035","35039","35041","35043","35045","35049","35053","35055","35057","35061","36029","40017","48017","48069","48109","48117","48141","48243","48303","48369","48371","48375","48381","48421","48435","48443","49019","49037"
"558",2020-05-26,35061,66.15054599,72,3.75857928521226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.68789846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26890688,NA,NA,10.19374065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",2020-05-27,35061,66.728732997,72,3.78420001918722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.439878072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.288854825,NA,NA,8.0000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",2020-05-28,35061,70.173235112,72,3.78917247431735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.192590232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39999992,NA,NA,8.58064496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",2020-05-29,35061,73.234977736,72,3.89650141764383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.66028378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.188297816,NA,NA,9.38639614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",2020-05-30,35061,70.191205585,71,3.67891596401787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.847143539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.482297746,NA,NA,8.8617643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",2020-05-31,35061,56.893708298,72,3.4276295976953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.02237823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.484468828,NA,NA,7.38686124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",2020-06-01,35061,68.532562193,72,3.77868049950587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.84915762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.257998113,NA,NA,8.42540646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",2020-06-02,35061,71.402599088,75,3.83603414107443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.449585648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02085983,NA,NA,6.93215361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",2020-06-03,35061,74.802553178,77,3.84686234383238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7982605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.351554808,NA,NA,7.65273787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",2020-06-04,35061,78.046716199,78,3.86717278809491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.50576154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.535165769,NA,NA,9.00578889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",2020-06-05,35061,76.871845043,79,3.93303972193494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.026700185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.116400008,NA,NA,8.72874485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",2020-06-06,35061,81.089275363,79,3.67700009866059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.496460049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.577558314,NA,NA,9.015257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",2020-06-07,35061,64.363134127,79,3.59689798508728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.565482237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64055189,NA,NA,8.1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",2020-06-08,35061,76.487758422,79,3.80658104770611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.833534675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.461398747,NA,NA,9.192825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",2020-06-09,35061,79.904702805,79,3.81658209567781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.600937472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.411636833,NA,NA,8.8921285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",2020-06-10,35061,79.871832337,82,3.87977841582493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.511703714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.297894123,NA,NA,8.0622345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",2020-06-11,35061,82.08195505,84,3.84047233864019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.38190815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6703574,NA,NA,8.0296895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",2020-06-12,35061,83.722627664,85,3.92456987814212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.085263176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.675100488,NA,NA,8.962264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",2020-04-23,35009,4.3158554495,10,3.4767909896302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1923076806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13538752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503115272,NA,NA,1.3196894571,0.75486384,NA,NA,0.4104916798,NA,NA,NA,NA,NA
"577",2020-05-06,35009,14.0185068004,23,3.55192508849054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2142857016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39506167,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,2.1212925548,3.5822962,NA,3.308978785,1.146591889,NA,NA,NA,NA,NA
"578",2020-04-23,35041,2.0086672016,4,3.51277031603533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1923076806,NA,1.0966811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.626293206,0.093385215,NA,NA,NA,NA,NA,NA,NA,NA
"579",2020-04-24,35041,2.1635177479,4,3.48616595906967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1723153719,NA,1.1230329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.749062772,0.119106704,NA,NA,NA,NA,NA,NA,NA,NA
"580",2020-04-26,35041,1.69591947448,7,3.24092698853889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1178892162,NA,1.024058971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45479773528,0.099173552,NA,NA,NA,NA,NA,NA,NA,NA
"581",2020-04-27,35041,2.053157085,7,3.45141989982443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.200440527,NA,1.219503168,NA,NA,NA,0.05193579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5812776,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",2020-04-28,35041,2.5780669864,8,3.51019268345792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2063318964,NA,1.33996382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.819451472,0.212319798,NA,NA,NA,NA,NA,NA,NA,NA
"583",2020-05-02,35041,2.7067067852,9,3.48351106165772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150630634,NA,1.80934704,NA,NA,NA,0.0592515612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68747755,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",2020-05-05,35041,3.303102819,10,3.49675611684569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216135108,NA,2.1950314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058350101,NA,NA,NA,NA,NA,0.83358621,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",2020-05-06,35041,4.713504886,11,3.55604678436319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241071432,NA,2.87919704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09920635,NA,NA,NA,NA,NA,1.126118576,0.367911488,NA,NA,NA,NA,NA,NA,NA,NA
"586",2020-05-07,35041,4.4430767743,11,3.52343889591004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2342342175,NA,3.06275216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09225092,NA,NA,NA,NA,NA,1.0538394768,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",2020-05-08,35041,5.280694723,11,3.56052470581519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267702925,NA,3.3156592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.088579292,0.608753306,NA,NA,NA,NA,NA,NA,NA,NA
"588",2020-05-09,35041,4.1145821955,11,3.53311658956562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2103786675,NA,3.04143735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862766178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",2020-05-10,35041,4.452478007,11,3.40869166854575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19455253,NA,2.617176108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101503764,NA,NA,NA,NA,NA,0.9077427,0.631502905,NA,NA,NA,NA,NA,NA,NA,NA
"590",2020-05-13,35041,5.8100271288,13,3.565469726266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2207094008,NA,3.86671494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175471701,NA,NA,NA,NA,NA,0.874258755,0.672872332,NA,NA,NA,NA,NA,NA,NA,NA
"591",2020-05-14,35041,6.530629861,14,3.58172104037162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28835226,NA,4.14663796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192090399,NA,NA,NA,NA,NA,1.069799265,0.833749977,NA,NA,NA,NA,NA,NA,NA,NA
"592",2020-05-19,35041,8.65976101,27,3.56262118487904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302409216,NA,4.91643338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50359711,NA,NA,NA,NA,NA,1.393203616,1.544117688,NA,NA,NA,NA,NA,NA,NA,NA
"593",2020-05-21,35041,8.9255137501,26,3.61258575394976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364542528,NA,5.24142784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73170729,NA,NA,NA,NA,NA,1.2895005861,1.298335506,NA,NA,NA,NA,NA,NA,NA,NA
"594",2020-05-22,35041,9.0159249131,31,3.62862216553617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.387453891,NA,5.35310235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53244591,NA,NA,NA,NA,NA,1.3076435531,1.435279209,NA,NA,NA,NA,NA,NA,NA,NA
"595",2020-05-23,35041,9.34564075,31,3.61087330274185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430687818,NA,5.4230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64912282,NA,NA,NA,NA,NA,1.316437434,1.526315778,NA,NA,NA,NA,NA,NA,NA,NA
"596",2020-05-24,35041,6.45701156,34,3.42464395647912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.460974712,NA,4.533034718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54481547,NA,NA,NA,NA,NA,0.91818666,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",2020-05-25,35041,5.5952351202,36,3.41189956101884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2778551602,NA,3.984386462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40462427,NA,NA,NA,NA,NA,0.928369228,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",2020-05-31,35041,7.240509374,40,3.38614810345225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359874792,NA,5.003030188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.781181586,NA,NA,NA,NA,NA,1.096422808,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",2020-06-01,35041,8.7375411608,42,3.62493251109816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4509394608,NA,6.3036292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828460048,NA,NA,NA,NA,NA,1.154512452,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",2020-06-02,35041,9.7725677696,41,3.66975362419045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.582738723,NA,7.1468925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587332082,NA,NA,NA,NA,NA,1.4556044646,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",2020-06-07,35041,7.8238671572,42,3.46151327498321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3719889542,NA,5.623582962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910284466,NA,NA,NA,NA,NA,0.918010775,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",2020-05-22,35005,4.202277615,33,3.78729492872556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709633125,NA,1.530054688,NA,0.603717471,NA,NA,NA,0.15471698,NA,1.204155351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",2020-04-22,35041,1.738988499,4,3.48356946309971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0787172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5598852,0.100386099,NA,NA,NA,NA,NA,NA,NA,NA
"604",2020-04-25,35041,1.846055906,6,3.48514947388885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12476925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.579643592,0.141643064,NA,NA,NA,NA,NA,NA,NA,NA
"605",2020-04-30,35041,2.661503706,9,3.53804331266743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.735503648,0.175999998,NA,NA,NA,NA,NA,NA,NA,NA
"606",2020-05-01,35041,3.026794222,9,3.56499244066172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74406723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.021857432,0.26086956,NA,NA,NA,NA,NA,NA,NA,NA
"607",2020-05-03,35041,2.2354127368,10,3.17824726849965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.606763628,NA,NA,NA,0.0531803988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57546871,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",2020-05-04,35041,3.366788249,10,3.54696621493656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07592594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.902802611,0.388059698,NA,NA,NA,NA,NA,NA,NA,NA
"609",2020-05-11,35041,5.237215934,11,3.49724309786549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41506757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160220997,NA,NA,NA,NA,NA,1.030213809,0.631713558,NA,NA,NA,NA,NA,NA,NA,NA
"610",2020-05-12,35041,5.374436693,12,3.4660149095841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4144208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152749491,NA,NA,NA,NA,NA,1.031616576,0.775649826,NA,NA,NA,NA,NA,NA,NA,NA
"611",2020-05-15,35041,9.0475688426,14,3.6452782446069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.34716992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125654451,NA,NA,2.202928884,NA,NA,1.5096632556,0.862152332,NA,NA,NA,NA,NA,NA,NA,NA
"612",2020-05-16,35041,5.9527869729,26,3.50294922469327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.556962,NA,NA,NA,0.0842481435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282485874,NA,NA,NA,NA,NA,1.0290909554,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",2020-05-17,35041,4.887584223,26,3.41089539371313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.662912858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214711728,NA,NA,NA,NA,NA,1.009959637,NA,NA,NA,NA,NA,NA,NA,NA,NA
