"1883",2020-04-27,45085,85.7391987428,209,3.77724952608698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.10602185,NA,NA,NA,NA,NA,NA,6.17541834,NA,NA,NA,NA,NA,NA,7.897089594,NA,NA,10.17463048,1.9243985138,NA,NA,NA,NA,NA,NA,14.461639965,NA,NA,NA,NA,NA,NA,NA,NA
"1884",2020-04-28,45085,87.6085661745,213,3.81388008479698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5869584,NA,NA,NA,NA,NA,NA,6.30095137,NA,NA,NA,NA,NA,NA,8.400203586,NA,NA,10.20868785,2.0453283965,NA,NA,NA,NA,NA,NA,15.066436572,NA,NA,NA,NA,NA,NA,NA,NA
"1885",2020-04-30,45085,92.5053724592,217,3.79480170633664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.14042496,NA,NA,NA,NA,NA,NA,7.29677439,NA,NA,NA,NA,NA,NA,8.183324576,NA,NA,12.21818192,2.1095264312,NA,NA,NA,NA,NA,NA,15.350214586,NA,NA,NA,NA,2.206925596,NA,NA,NA
"1886",2020-05-01,45085,96.598390169,219,3.90822213469954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.65107496,NA,NA,NA,NA,NA,NA,8.74873351,NA,NA,NA,NA,NA,NA,9.355829289,NA,NA,12.32268406,2.746176269,NA,NA,NA,NA,NA,NA,18.773892081,NA,NA,NA,NA,NA,NA,NA,NA
"1887",2020-05-02,45085,94.8653318172,236,3.85071277391771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.87511068,NA,NA,NA,NA,NA,NA,8.798783064,NA,NA,NA,NA,NA,NA,8.521580997,NA,NA,10.4369748,2.8991242962,NA,NA,NA,NA,NA,NA,19.33375798,NA,NA,NA,NA,NA,NA,NA,NA
"1888",2020-05-03,45085,89.6144597826,239,3.63036407642593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.65177705,NA,NA,NA,NA,NA,NA,7.55883872,NA,NA,NA,NA,0.7366399579,NA,7.541367375,NA,NA,10.008969,2.4406453357,NA,NA,NA,NA,NA,NA,14.958227592,NA,NA,NA,NA,2.717994752,NA,NA,NA
"1889",2020-05-04,45085,110.431828803,252,3.83634035250755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.03898,NA,NA,NA,NA,NA,NA,8.855480156,NA,NA,NA,NA,NA,NA,9.23667359,NA,NA,11.3879592,2.842362722,NA,NA,NA,NA,NA,NA,19.070373135,NA,NA,NA,NA,NA,NA,NA,NA
"1890",2020-05-05,45085,106.91613931,258,3.82856125142675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.73743225,NA,NA,NA,NA,NA,NA,8.802192336,NA,NA,NA,NA,NA,NA,9.677499684,NA,NA,11.87520733,2.827335807,NA,NA,NA,NA,NA,NA,18.996471903,NA,NA,NA,NA,NA,NA,NA,NA
"1891",2020-05-06,45085,112.7963038214,259,3.85689252022827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.26222752,NA,NA,NA,NA,NA,NA,9.357319368,NA,NA,NA,NA,NA,NA,10.25872196,NA,NA,12.04837382,3.1226239384,NA,NA,NA,NA,NA,NA,19.747037215,NA,NA,NA,NA,NA,NA,NA,NA
"1892",2020-05-07,45085,119.2609720449,265,3.87703521035066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.72407987,NA,NA,NA,NA,NA,NA,9.95823153,NA,NA,NA,NA,NA,NA,10.071614266,NA,NA,14.20602192,3.7076118589,NA,NA,NA,NA,NA,NA,22.5934126,NA,NA,NA,NA,NA,NA,NA,NA
"1893",2020-05-08,45085,124.8832120274,269,3.88609260821006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.89194191,NA,NA,NA,NA,NA,NA,11.745143296,NA,NA,NA,NA,NA,NA,10.56235789,NA,NA,18.34177212,3.7444904064,NA,NA,NA,NA,NA,NA,22.597506405,NA,NA,NA,NA,NA,NA,NA,NA
"1894",2020-05-09,45085,128.2636267517,274,3.87613643301875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.2928052,NA,NA,NA,NA,NA,NA,11.716481728,NA,NA,NA,NA,NA,NA,10.18804605,NA,NA,18.46166231,3.7686212597,NA,NA,NA,NA,NA,NA,24.836010204,NA,NA,NA,NA,NA,NA,NA,NA
"1895",2020-05-10,45085,122.677632529,275,3.75067402236623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.78890194,NA,NA,NA,NA,NA,NA,10.797476912,NA,NA,NA,NA,NA,NA,9.113110858,NA,NA,20.2210211,3.343736013,NA,NA,NA,NA,NA,NA,22.413385706,NA,NA,NA,NA,NA,NA,NA,NA
"1896",2020-05-11,45085,139.227673791,277,3.85099592266336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.72909498,NA,NA,NA,NA,NA,NA,11.844855208,NA,NA,NA,NA,NA,NA,10.815578655,NA,NA,25.32333262,3.44164916,NA,NA,NA,NA,NA,NA,19.073163168,NA,NA,NA,NA,NA,NA,NA,NA
"1897",2020-05-12,45085,118.7451369,281,3.76938899785645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8758328,NA,NA,NA,NA,NA,NA,10.266962629,NA,NA,NA,NA,NA,NA,9.536184151,NA,NA,19.42669068,3.577991722,NA,NA,NA,NA,NA,NA,20.061474918,NA,NA,NA,NA,NA,NA,NA,NA
"1898",2020-05-13,45085,128.8495037794,283,3.8693944603491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.06439108,NA,NA,NA,NA,NA,NA,11.820883973,NA,NA,NA,NA,NA,NA,10.748492755,NA,NA,20.68105536,3.6326707394,NA,NA,NA,NA,NA,NA,22.902009872,NA,NA,NA,NA,NA,NA,NA,NA
"1899",2020-05-14,45085,135.2896728232,288,3.88282018531971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.69335405,NA,NA,NA,NA,NA,NA,12.358274557,NA,NA,NA,NA,NA,NA,11.127201505,NA,NA,21.31254806,4.1906098512,NA,NA,NA,NA,NA,NA,23.6076848,NA,NA,NA,NA,NA,NA,NA,NA
"1900",2020-05-15,45085,138.9201962218,297,3.94241151256381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.17248833,NA,NA,NA,NA,NA,NA,13.694505454,NA,NA,NA,NA,NA,NA,11.459591544,NA,NA,21.07720485,4.5701103798,NA,NA,NA,NA,NA,NA,25.946295664,NA,NA,NA,NA,NA,NA,NA,NA
"1901",2020-05-17,45085,125.6219502851,304,3.70245299320199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.56796554,NA,NA,NA,NA,NA,NA,12.459037392,NA,NA,NA,NA,1.4751868041,NA,9.120105038,NA,NA,23.51961441,3.964224901,NA,NA,NA,NA,NA,NA,20.5158162,NA,NA,NA,NA,NA,NA,NA,NA
"1902",2020-05-18,45085,153.6163214892,305,3.8373776138049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.90125312,NA,NA,NA,NA,NA,NA,13.73505147,NA,NA,NA,NA,1.300755736,NA,10.311298692,NA,NA,30.94890639,3.5496531742,NA,NA,NA,NA,NA,NA,20.869402907,NA,NA,NA,NA,NA,NA,NA,NA
"1903",2020-05-19,45085,150.9478757496,306,3.87558890311559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.93363895,NA,NA,NA,NA,NA,NA,13.246841972,NA,NA,NA,NA,NA,NA,11.09675216,NA,NA,28.72428217,3.7613474496,NA,NA,NA,NA,NA,NA,24.185013048,NA,NA,NA,NA,NA,NA,NA,NA
"1904",2020-05-20,45085,149.759468899,307,3.81660997813884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.455091,NA,NA,NA,NA,NA,NA,13.441526996,NA,NA,NA,NA,NA,NA,11.617939525,NA,NA,29.74443564,3.841356813,NA,NA,NA,NA,NA,NA,24.659118925,NA,NA,NA,NA,NA,NA,NA,NA
"1905",2020-05-21,45085,145.8366664644,314,3.89111845023172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.48389986,NA,NA,NA,NA,NA,NA,14.374282988,NA,NA,NA,NA,NA,NA,10.75832936,NA,NA,30.47527065,4.0991738464,NA,NA,NA,NA,NA,NA,25.64570976,NA,NA,NA,NA,NA,NA,NA,NA
"1906",2020-05-22,45085,144.1751208816,322,3.97442393929086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.35598487,NA,NA,NA,NA,NA,NA,15.849587968,NA,NA,NA,NA,NA,NA,12.295575336,NA,NA,29.819706,4.6421211196,NA,NA,NA,NA,NA,NA,27.212145588,NA,NA,NA,NA,NA,NA,NA,NA
"1907",2020-05-23,45085,143.5915013312,327,3.917968939924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.69639736,NA,NA,NA,NA,NA,NA,16.354209009,NA,NA,NA,NA,NA,NA,11.0825,NA,NA,30.34116648,4.9638103542,NA,NA,NA,NA,NA,NA,30.153418128,NA,NA,NA,NA,NA,NA,NA,NA
"1908",2020-05-24,45085,135.9263341658,328,3.76172515450656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.36089315,NA,NA,NA,NA,NA,NA,17.296318468,NA,NA,NA,NA,1.204853164,NA,10.504794586,NA,NA,28.91222316,3.7440689598,NA,NA,NA,NA,NA,NA,24.903182678,NA,NA,NA,NA,NA,NA,NA,NA
"1909",2020-05-25,45085,131.1722258765,329,3.76046100410224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.7945195,NA,NA,NA,NA,NA,NA,13.91676603,NA,NA,NA,NA,1.6127695795,NA,9.084489414,NA,NA,28.1732948,3.087726778,NA,NA,NA,NA,NA,NA,21.502659775,NA,NA,NA,NA,NA,NA,NA,NA
"1910",2020-05-26,45085,167.0507351742,329,3.90810046375757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.01015552,NA,NA,NA,NA,NA,NA,15.590101956,NA,NA,NA,NA,1.425666168,NA,13.388996427,NA,NA,37.16475072,4.4394927962,NA,NA,NA,NA,NA,NA,26.031571587,NA,NA,NA,NA,NA,NA,NA,NA
"1911",2020-05-27,45085,154.2361167698,339,3.83048044401731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.28954005,NA,NA,NA,NA,NA,NA,14.109578808,NA,NA,NA,NA,NA,NA,12.971647662,NA,NA,35.85621936,4.8599270948,NA,NA,NA,NA,NA,NA,26.149203795,NA,NA,NA,NA,NA,NA,NA,NA
"1912",2020-05-29,45085,164.0158136584,347,3.93084669013778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.21558286,NA,NA,NA,NA,NA,NA,16.5325218,NA,NA,NA,NA,NA,NA,13.34066307,NA,NA,36.53776924,4.7923929384,NA,NA,NA,NA,NA,NA,30.59688375,NA,NA,NA,NA,NA,NA,NA,NA
"1913",2020-05-30,45085,167.1738111948,360,3.90023741643413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.16166558,NA,NA,NA,NA,NA,NA,18.46917622,NA,NA,NA,NA,NA,NA,11.632699575,NA,NA,38.59425321,5.1830197328,NA,NA,NA,NA,NA,NA,35.132996877,NA,NA,NA,NA,NA,NA,NA,NA
"1914",2020-05-31,45085,156.862898789,366,3.77826134942586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.46324374,NA,NA,NA,NA,NA,NA,18.777175191,NA,NA,NA,NA,1.296241276,NA,12.005858178,NA,NA,33.44272206,4.746268692,NA,NA,NA,NA,NA,NA,31.131389652,NA,NA,NA,NA,NA,NA,NA,NA
"1915",2020-06-01,45085,185.2455461486,369,3.9027996811147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.54572248,NA,NA,NA,NA,NA,NA,18.718044982,NA,NA,NA,NA,NA,NA,14.76155664,NA,NA,40.58660558,4.9067244506,NA,NA,NA,NA,NA,NA,28.726892016,NA,NA,NA,NA,NA,NA,NA,NA
"1916",2020-06-02,45085,176.7442895616,378,3.90153797501341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.21464066,NA,NA,NA,NA,NA,NA,17.80112832,NA,NA,NA,NA,NA,NA,15.062291725,NA,NA,38.87358215,5.2429436826,NA,NA,NA,NA,NA,NA,29.549703024,NA,NA,NA,NA,NA,NA,NA,NA
"1917",2020-06-03,45085,177.8032545968,378,3.89041327108511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.39591975,NA,NA,NA,NA,NA,NA,18.30550464,NA,NA,NA,NA,NA,NA,16.040203075,NA,NA,38.9643131,5.3892547318,NA,NA,NA,NA,NA,NA,31.7080593,NA,NA,NA,NA,NA,NA,NA,NA
"1918",2020-06-04,45085,178.8857026742,378,3.90963918691984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.84891812,NA,NA,NA,NA,NA,NA,16.49509184,NA,NA,NA,NA,NA,NA,15.7224028,NA,NA,38.4375,5.6700019062,NA,NA,NA,NA,NA,NA,32.711788008,NA,NA,NA,NA,NA,NA,NA,NA
"1919",2020-06-05,45085,186.267287083,407,3.95485364187815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.74700944,NA,NA,NA,NA,NA,NA,19.322916696,NA,NA,NA,NA,NA,NA,16.04313132,NA,NA,39.69832317,6.617343493,NA,NA,NA,NA,NA,NA,36.838562964,NA,NA,NA,NA,NA,NA,NA,NA
"1920",2020-06-06,45085,185.055291464,407,3.93855451885579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5301972,NA,NA,NA,NA,NA,NA,23.5354937,NA,NA,NA,NA,NA,NA,16.63196607,NA,NA,37.54314025,6.80225534,NA,NA,NA,NA,NA,NA,40.012238904,NA,NA,NA,NA,NA,NA,NA,NA
"1921",2020-06-07,45085,164.669023865,443,3.82125320538091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.51851758,NA,NA,NA,NA,NA,NA,21.283831327,NA,NA,NA,NA,2.2065260147,NA,12.642719985,NA,NA,32.4365869,6.4186080583,NA,NA,NA,NA,NA,NA,33.162234,NA,NA,NA,NA,NA,NA,NA,NA
"1922",2020-06-08,45085,195.4565741206,453,3.91974941770568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.015401,NA,NA,NA,NA,NA,NA,20.30834304,NA,NA,NA,NA,NA,NA,16.134512085,NA,NA,41.04860388,7.2295364476,NA,NA,NA,NA,NA,NA,36.720177668,NA,NA,NA,NA,NA,NA,NA,NA
"1923",2020-06-09,45085,202.010488807,475,3.92173089222785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.76064572,NA,NA,NA,NA,NA,NA,22.676363864,NA,NA,NA,NA,NA,NA,17.244829408,NA,NA,43.28974916,7.38316452,NA,NA,NA,NA,NA,NA,37.655736135,NA,NA,NA,NA,NA,NA,NA,NA
"1924",2020-06-10,45085,203.5260176314,490,3.93970912001897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7467034,NA,NA,NA,NA,NA,NA,20.263377104,NA,NA,NA,NA,NA,NA,18.093055258,NA,NA,41.10830004,8.1313530784,NA,NA,NA,NA,NA,NA,39.448364224,NA,NA,NA,NA,7.734864527,NA,NA,NA
