"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","2060","4005","4013","4015","4021","4025","6017","6027","6029","6037","6049","6051","6057","6059","6061","6065","6067","6071","6077","6089","8057","8077","15001","15003","15007","15009","16001","16027","16033","26099","26115","26147","26163","27137","30069","30101","32003","32005","32007","32009","32013","32015","32019","32023","32031","32510","36019","36029","41017","41033","41035","41045","48141","49001","49015","49017","49019","49021","49023","49025","49027","49031","49035","49041","49045","49053","53073","56007","56037","56041"
"276",2020-05-08,32013,7.80976412709,55,3.51191947828895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15438170629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7112136798,0.501886672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323414266,NA,NA,1.68168168,0.42081321,NA,3.6142184826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4021544304,NA,NA,NA,NA,NA
"277",2020-05-12,32013,8.26874243116,68,3.28746042070449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14594595876,NA,0.301680678,NA,0.429478807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398929599,NA,NA,2.44036703,0.485811225,NA,2.3899164044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.354368755,NA,0.322243974,NA,NA,NA,NA,NA
"278",2020-05-13,32013,11.50290285353,68,3.51509487531068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14604170724,NA,0.45809888068,NA,0.42369936614,NA,NA,NA,NA,NA,NA,NA,NA,0.515024444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.536006209,NA,NA,1.9100529,0.479594896,NA,4.1337241011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19703035237,NA,0.502746117,NA,NA,NA,0.20088388,NA
"279",2020-05-14,32013,11.29556136164,68,3.53853986929632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172143748,NA,0.4729757286,NA,0.422619977,NA,NA,NA,NA,NA,NA,NA,0.78622423,0.560069127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.413820188,NA,NA,1.98128333,0.460949026,NA,3.7426078419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85023533794,NA,0.4326328272,NA,NA,NA,NA,NA
"280",2020-05-15,32013,10.34410014188,68,3.61132177992035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18664708,NA,0.45239855843,NA,0.46251886628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36788153,NA,NA,1.766197117,0.766376219,NA,4.8665507176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47553005357,NA,NA,NA,NA,NA,NA,NA
"281",2020-05-16,32013,8.82382817956,68,3.38318032108409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14647840498,NA,0.57373908496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419330285,NA,NA,1.647696511,0.506092381,NA,3.272275864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70964416532,NA,0.5485714833,NA,NA,NA,NA,NA
"282",2020-05-19,32013,11.50456371366,71,3.38995813652075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169644566,NA,0.59422989612,NA,0.57964498124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4517134,NA,NA,1.809523843,0.778710695,NA,4.767229873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87520145,NA,0.4786650093,NA,NA,NA,NA,NA
"283",2020-05-20,32013,11.96857378301,72,3.47417477747174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1666071036,NA,0.515411732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4937334,NA,NA,2.69471167,0.738122819,NA,3.80062785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69807564761,NA,0.8612835608,NA,NA,NA,NA,NA
"284",2020-05-21,32013,12.98268373846,72,3.55286195782514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226650816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55954632,NA,NA,2.75296909,0.9309183,NA,4.9624294572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48150479606,NA,0.8118494592,NA,NA,NA,0.2568155,NA
"285",2020-05-22,32013,13.14807515516,74,3.60068192550925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201455625,NA,0.58092212416,NA,0.719832602,NA,NA,NA,NA,NA,NA,NA,0.869536113,0.5841808322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54396424,NA,NA,2.14285724,0.81634374,NA,6.6889826388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",2020-05-23,32013,13.25355969663,74,3.49232426985877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15519099552,NA,0.47681341767,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912605715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551594757,NA,NA,2.17955099,0.681546762,NA,5.3698773333,NA,NA,NA,NA,NA,NA,0.320785584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11230087174,NA,0.4932932704,NA,NA,NA,NA,NA
"287",2020-05-25,32013,14.19478023474,74,3.47293055817632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186770496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6220136507,0.9117986058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76566651,NA,NA,2.2942642,0.532258067,NA,4.5852468501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49349580684,NA,0.8032660483,NA,NA,NA,NA,NA
"288",2020-05-26,32013,11.6163499297,74,3.58063118857406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201803884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.029104949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.593495952,NA,NA,2.752809,0.92441356,NA,5.4132586055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7014639792,NA,NA,NA,NA,NA
"289",2020-05-27,32013,12.53892809327,74,3.62218564576105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25748078,NA,0.57962352537,NA,0.64983852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694371978,NA,NA,2.6433914,1.046432576,NA,6.0414800859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.626309228,NA,NA,NA,NA,NA
"290",2020-05-29,32013,17.18833912906,74,3.66178791102456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21654414,NA,0.70477276866,NA,1.019834312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.735315957,NA,NA,2.8877004,0.96774192,NA,7.1297012484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.849289633,NA,0.67743875,NA,NA,NA,NA,NA
"291",2020-05-30,32013,13.896606996,74,3.55956253218617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211947245,NA,0.65929248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1173469476,NA,NA,0.690987114,NA,NA,2.5247526,1.24733898,NA,7.570784764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8741568654,NA,NA,NA,NA,NA
"292",2020-05-31,32013,15.83687820168,74,3.37468119528922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217767544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98546259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634482761,NA,NA,2.0356234,1.002017293,NA,6.1780016364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26518379568,NA,1.1837238016,NA,NA,NA,0.33461538,NA
"293",2020-06-01,32013,16.90157110997,74,3.5785304295007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258495536,NA,0.49958004729,NA,0.748115158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657884824,NA,NA,2.2916668,1.099971264,NA,7.6812076768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81325533798,NA,0.8513944659,NA,NA,NA,NA,NA
"294",2020-06-02,32013,15.88743591614,74,3.62005977339528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23720547,NA,0.65372809919,NA,1.325639957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67908312,NA,NA,2.118863,0.950751239,NA,6.0937071013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.84631507125,NA,0.9821428584,NA,NA,NA,NA,NA
"295",2020-06-03,32013,21.07673634775,74,3.55935198176489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2897046999,NA,0.67947487405,NA,1.049502905,NA,NA,NA,NA,NA,NA,NA,0.96628032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85125445,NA,NA,3.76658478,0.791712108,NA,6.6971180277,NA,NA,NA,NA,NA,NA,0.542930592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1921214855,NA,1.2500521056,NA,NA,NA,NA,NA
"296",2020-06-04,32013,19.39455424514,74,3.66417792230914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37520625,NA,0.90886889136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762565025,NA,NA,3.10714299,1.235052188,NA,7.141280256,NA,NA,NA,NA,NA,NA,0.462279296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28719099078,NA,1.114968358,NA,NA,NA,NA,NA
"297",2020-06-05,32013,18.68710840754,74,3.71132588205301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3714857216,NA,0.6948008454,NA,0.86958410214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.754385944,NA,NA,2.33333331,1.31949992,NA,7.639232796,NA,NA,NA,NA,NA,NA,0.482602131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1736400054,NA,1.048543632,NA,NA,NA,NA,NA
"298",2020-06-06,32013,17.8593514371,74,3.54220995058526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417926166,NA,0.678184734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7618880346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.690559974,NA,NA,3.10909095,1.11202632,NA,5.6367243246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4066490299,NA,1.046301904,NA,NA,NA,NA,NA
"299",2020-06-07,32013,19.57596806728,74,3.47173383396066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3292014,NA,0.6098648551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7943651926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.782524288,NA,NA,2.9150142,0.951219508,NA,6.9805355418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53784436498,NA,1.2706459488,NA,NA,NA,0.404752768,NA
"300",2020-06-09,32013,19.91059674701,74,3.6151414631541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39179599,NA,0.58960734837,NA,0.9572693522,NA,NA,NA,NA,NA,NA,NA,0.856576042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714587718,NA,NA,2.65601953,1.248803829,NA,6.7696180104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75694201664,NA,0.9693769104,NA,NA,NA,NA,NA
"301",2020-06-10,32013,19.6191326167,74,3.69815054159493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368010255,NA,0.7979552842,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9046343488,0.85040361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.847900864,NA,NA,3.01477824,1.248206574,NA,6.5092951135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.856776318,NA,1.2211720092,NA,NA,NA,NA,NA
"302",2020-06-11,32013,18.54521891537,74,3.70019725283151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.448236264,NA,0.80708205121,NA,1.23478137946,NA,NA,NA,NA,NA,NA,NA,1.4769448512,0.8519243355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046722426,NA,NA,2.91645552,0.924755277,NA,7.3610677344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4772490766,NA,NA,NA,NA,NA
"303",2020-06-12,32013,22.64126503143,74,3.68533081916909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.487893665,NA,0.91052857482,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34716365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968770764,NA,NA,2.3768844,1.181202571,NA,8.975482569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18656955751,NA,1.2067692801,NA,NA,NA,NA,NA
"304",2020-04-23,32013,4.56812989824,32,3.47284883813566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32032599654,NA,0.4066736643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.360425538,NA,NA,0.15076923,0.26825634,NA,1.7802591114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.699462036,NA,0.308336804,NA,NA,NA,0.164065984,0.109555194
"305",2020-05-02,32013,5.98617172655,42,3.21490662203986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41918824935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315366058,NA,NA,0.85185184,0.437407938,NA,2.530526944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.131376352,NA,0.3004543452,NA,NA,NA,NA,NA
"306",2020-05-09,32013,7.31619737195,62,3.35163716822359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40841222385,NA,NA,NA,NA,NA,0,NA,NA,NA,0.80035208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273972594,NA,NA,1.87246381,0.5303244,NA,2.8483613718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4313280364,NA,NA,NA,0.1509828559,NA
"307",2020-05-11,32013,8.432010121,64,3.49053833634741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384657821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471898203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602254444,NA,NA,2.00000002,0.518899304,NA,1.90941804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9189999396,NA,0.6258823494,NA,NA,NA,NA,NA
"308",2020-05-24,32013,9.86496402917,74,3.26071729046231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48701557137,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8249733507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591891888,NA,NA,1.93877539,0.4790671435,NA,4.60030774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7302100906,NA,NA,NA,0.212722855,NA
"309",2020-05-28,32013,16.19963407294,74,3.58262231580651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.585176889,NA,0.835674324,NA,NA,NA,NA,NA,NA,NA,NA,0.6933793248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682745823,NA,NA,2.755102,0.89192264,NA,5.6585956671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18941179264,NA,0.9076256124,NA,NA,NA,NA,NA
"310",2020-04-26,32009,1.54395421858,NA,2.95846715815543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05262675165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612265544,NA,NA,NA,NA,NA,0.0304627986,0.2489960021,0.59960312223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",2020-05-08,32023,24.04732359298,44,3.53162450811122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.80630139518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4103874624,NA,NA,NA,NA,0.504504518,0.3261302174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",2020-05-10,32013,6.93312539404,64,3.32429944827562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69570304314,0.495916302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341597802,NA,NA,1.673846163,0.4115341356,NA,1.4561501856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.337481511,NA,0.3171210427,NA,NA,NA,0.203775209,NA
"313",2020-05-18,32013,9.76822571632,71,3.51517284100523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74746455042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62751404,NA,NA,1.758208966,0.52999104,NA,3.824589426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.527579339,NA,0.5508581608,NA,NA,NA,0.2020201941,NA
"314",2020-06-08,32013,17.30313905447,74,3.5938371884558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.232496114,0.9105797979,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.733309564,NA,NA,3.40740745,0.860245788,NA,5.2586731347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72333279087,NA,1.177094415,NA,NA,NA,NA,NA
"315",2020-05-17,32013,9.19004991922,68,3.13637686443038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5947872499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543907148,NA,NA,2.08670521,0.250295868,NA,2.0767439121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93214843372,NA,0.5148280143,NA,NA,NA,0.1906340832,NA
"316",2020-04-22,32019,30.69718621,19,3.6331065385943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975536352,0.276245376,NA,1.512352352,0.065868266,NA,NA,23.242343784,4.62484008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",2020-05-27,32019,79.135876575,56,3.89565083896021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.0502513,0.548639562,NA,3.780511038,0.99750624,NA,NA,57.545096355,14.21387208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",2020-06-08,32019,90.687885084,86,3.8449980796673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.182978704,0.956087158,NA,4.291999852,1.521164041,NA,NA,64.310997969,17.42465736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",2020-04-24,32009,1.50707772786,NA,3.16602390094063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8807523,NA,NA,NA,NA,NA,0.02935996,0.327908855,0.26905661286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",2020-05-16,32009,3.41705902988,NA,2.06674128823282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.604838235,NA,NA,NA,NA,NA,0.079909306,0.806195418,0.92611607088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",2020-06-10,32009,4.8584429921,NA,3.30652274765835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.778701296,0.0589302051,NA,NA,NA,NA,0.24964128,1.166139221,1.60503099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2020-04-23,32019,31.317052122,20,3.52416643021334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.062111788,0.271489361,NA,2.098360544,0.052307691,NA,NA,23.530381938,4.3024008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",2020-04-24,32019,31.05839574,20,3.62806007527588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.126870959,0.22,NA,1.296296224,0.042042043,NA,NA,23.715439314,4.6577472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",2020-04-27,32019,33.728864732,26,3.58447618129095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.010267715,0.35044548,NA,1.680898834,0.018927446,NA,NA,24.998328537,5.66999672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",2020-04-28,32019,36.852322581,27,3.687506167897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.088435387,0.31960866,NA,1.108078685,0.272455099,NA,NA,27.31890665,6.7448381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",2020-04-30,32019,39.3224397284,28,3.62635032467631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.166064979,0.376528124,NA,1.748132373,0.403141375,NA,0.3179445984,28.089411639,7.22121664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
